Accommodates,Bathrooms,Bedrooms,Beds,Check.In,Check.Out,Property.type,Room.type,Extra.people,Weekly.discount,Monthly.discount,Cancellation,Response.time,ID,price,e,city,price_per_indv
2, 1,0,1, Anytime after 3PM, 11AM, Apartment, Entire home/apt, No Charge, 15%, 25%, Strict, within an hour,6972777,50,171,la,25
2, 1,1,2, Anytime after 4PM, 12PM (noon), House, Private room, $30 / night after the first guest, 0%, 0%, Strict, within an hour,11883218,109,172,la,54.5
1, 1 (Shared),1,1, 4PM - 8PM, 11AM, Apartment, Private room,, 5%, 8%, Strict, within an hour,13829077,149,173,la,149
2, 1,1,1, 11AM - 7PM, 12PM (noon), Apartment, Entire home/apt, No Charge, 10%, 15%, Moderate, within an hour,2432788,100,174,la,50
2, 1 (Shared),1,1, Anytime after 4PM, 12PM (noon), House, Private room,, 0%, 0%, Strict, within a few hours,12815395,100,175,la,50
2, 1 (Private),0,1,,, Apartment, Entire home/apt, No Charge,,, Flexible, within a few hours,13981958,99,176,la,49.5
2, 1 (Private),0,1, Anytime after 3PM,, Apartment, Entire home/apt, No Charge, 21%,, Flexible, within an hour,14108578,129,177,la,64.5
3, 1,1,2,,, Apartment, Private room, No Charge,,, Flexible, within an hour,13762568,118,178,la,39.3333333333333
2, 1 (Private),1,2, Anytime after 12PM (noon), 10AM, Apartment, Entire home/apt, No Charge, 20%, 35%, Strict, within a few hours,13618777,70,179,la,35
2, 1 (Shared),1,1,,, Apartment, Entire home/apt, No Charge,,, Flexible, within a few hours,13675796,79,180,la,39.5
2, 1,1,1, Anytime after 2PM, 11AM, House, Private room, $20 / night after the first guest, 10%, 10%, Moderate, within an hour,1074359,49,181,la,24.5
2, 1,0,1, Anytime after 3PM, 11AM, Apartment, Entire home/apt, No Charge, 0%, 0%, Strict, within an hour,10554784,75,182,la,37.5
3, 1,1,2, Anytime after 3PM, 12PM (noon), Loft, Private room, No Charge, 20%, 33%, Moderate, within an hour,580131,160,183,la,53.3333333333333
2, 1,1,1, Anytime after 3PM, 12PM (noon), Apartment, Private room, No Charge, 8%, 0%, Strict, within a few hours,6912969,50,184,la,25
2, 1,0,1, Anytime after 2PM, 12PM (noon), House, Entire home/apt,, 10%, 20%, Moderate, within an hour,1526496,64,185,la,32
1, 1,0,1,,, Apartment, Entire home/apt,,,, Flexible, within a few hours,11459329,109,186,la,109
2, 1.5,1,1, Anytime after 3PM, 11AM, House, Private room, No Charge,,, Moderate, within an hour,9810971,75,187,la,37.5
2, 1,1,1, Anytime after 2PM, 11AM, House, Entire home/apt, No Charge, 10%, 15%, Strict, within an hour,540472,89,188,la,44.5
2, 1.5 (Private),1,1, Anytime after 12PM (noon), 10AM, Apartment, Private room,, 10%, 10%, Moderate, within an hour,10189542,100,189,la,50
3, 1 (Private),1,3, Anytime after 1PM, 11AM, Apartment, Entire home/apt, No Charge,,, Flexible, within a few hours,13866094,114,190,la,38
3, 1,0,1, Anytime after 3PM, 11AM, Apartment, Entire home/apt, $20 / night after 2 guests, 0%, 0%, Strict, within an hour,3242606,99,191,la,33
2, 1,1,1, Anytime after 4PM, 12PM (noon), Cabin, Entire home/apt, No Charge, 0%, 0%, Moderate, within a few hours,1906269,175,192,la,87.5
6, 1,2,5, Anytime after 4PM, 11AM, Apartment, Entire home/apt, $15 / night after 4 guests, 0%, 6%, Strict, within an hour,1118155,59,193,la,9.83333333333333
1, 0.5,1,1,,, Apartment, Private room,,,, Strict, within an hour,12272602,80,194,la,80
2, 1,1,1, Anytime after 5PM, 1PM, House, Private room, No Charge, 0%, 0%, Moderate, within a few hours,8009799,110,195,la,55
2, 2,1,1, Anytime after 3PM, 12PM (noon), House, Private room, No Charge, 5%, 10%, Strict, within an hour,12560205,110,196,la,55
1, 1,0,1, Anytime after 3PM, 12PM (noon), House, Entire home/apt,, 5%, 10%, Strict, within an hour,423154,100,197,la,100
